,w,NSE_above,NSE_all,n_data_below
308,0.731578947368421,0.4368421052631579,0.7262936272939442,12510
309,0.731578947368421,0.4789473684210527,0.7450092054959161,12510
310,0.731578947368421,0.5210526315789473,0.7639873998329656,12510
311,0.731578947368421,0.5631578947368421,0.7831642035534481,12510
312,0.731578947368421,0.6052631578947368,0.8017309843017166,12510
313,0.731578947368421,0.6473684210526316,0.8209379235386505,12510
314,0.731578947368421,0.6894736842105262,0.8398129990637517,12510
315,0.731578947368421,0.731578947368421,0.8588496007982773,12510
316,0.731578947368421,0.7736842105263158,0.8778729565291722,12510
317,0.731578947368421,0.8157894736842105,0.8967818053692583,12510
318,0.731578947368421,0.8578947368421053,0.9157633407280233,12510
319,0.731578947368421,0.9,0.9347751255253832,12510
320,0.7736842105263158,0.1,0.6110347741793327,12510
321,0.7736842105263158,0.14210526315789473,0.6279212464420378,12510
322,0.7736842105263158,0.1842105263157895,0.6450494580350177,12510
323,0.7736842105263158,0.22631578947368422,0.6621083460097091,12510
324,0.7736842105263158,0.26842105263157895,0.6786253164422906,12510
325,0.7736842105263158,0.31052631578947365,0.6958155671433555,12510
326,0.7736842105263158,0.3526315789473684,0.7125374233879892,12510
327,0.7736842105263158,0.39473684210526316,0.7297139452134846,12510
328,0.7736842105263158,0.4368421052631579,0.7464660937997745,12510
329,0.7736842105263158,0.4789473684210527,0.7633635658005556,12510
330,0.7736842105263158,0.5210526315789473,0.7803805711640398,12510
331,0.7736842105263158,0.5631578947368421,0.79695986570746,12510
332,0.7736842105263158,0.6052631578947368,0.8141310363801131,12510
333,0.7736842105263158,0.6473684210526316,0.8309762033816274,12510
334,0.7736842105263158,0.6894736842105262,0.8480241656618634,12510
335,0.7736842105263158,0.731578947368421,0.8649356198130391,12510
336,0.7736842105263158,0.7736842105263158,0.8816386962907499,12510
337,0.7736842105263158,0.8157894736842105,0.8986012114729843,12510
338,0.7736842105263158,0.8578947368421053,0.91538746754971,12510
339,0.7736842105263158,0.9,0.9323223118655254,12510
340,0.8157894736842105,0.1,0.6460322650698356,12510
341,0.8157894736842105,0.14210526315789473,0.6605736298814251,12510
342,0.8157894736842105,0.1842105263157895,0.6756981791587795,12510
343,0.8157894736842105,0.22631578947368422,0.6906416254633605,12510
344,0.8157894736842105,0.26842105263157895,0.7051532358141464,12510
345,0.8157894736842105,0.31052631578947365,0.7199885496498986,12510
346,0.8157894736842105,0.3526315789473684,0.7347174347249796,12510
347,0.8157894736842105,0.39473684210526316,0.7494217366411884,12510
348,0.8157894736842105,0.4368421052631579,0.7642235905835879,12510
349,0.8157894736842105,0.4789473684210527,0.7788056420869017,12510
350,0.8157894736842105,0.5210526315789473,0.7939254621809162,12510
351,0.8157894736842105,0.5631578947368421,0.8084446324877401,12510
352,0.8157894736842105,0.6052631578947368,0.8232707363606121,12510
353,0.8157894736842105,0.6473684210526316,0.8382510731858202,12510
354,0.8157894736842105,0.6894736842105262,0.8529062261851738,12510
355,0.8157894736842105,0.731578947368421,0.86781238992889,12510
356,0.8157894736842105,0.7736842105263158,0.8823478582292679,12510
357,0.8157894736842105,0.8157894736842105,0.8974225738360102,12510
358,0.8157894736842105,0.8578947368421053,0.9120080124409449,12510
359,0.8157894736842105,0.9,0.9267369267469151,12510
360,0.8578947368421053,0.1,0.6814746964509655,12510
361,0.8578947368421053,0.14210526315789473,0.6934524593067579,12510
362,0.8578947368421053,0.1842105263157895,0.705900270475927,12510
363,0.8578947368421053,0.22631578947368422,0.7184644000070302,12510
364,0.8578947368421053,0.26842105263157895,0.7302635899979163,12510
365,0.8578947368421053,0.31052631578947365,0.7428867218914421,12510
366,0.8578947368421053,0.3526315789473684,0.7552902603224342,12510
367,0.8578947368421053,0.39473684210526316,0.7673261900058876,12510
368,0.8578947368421053,0.4368421052631579,0.7796193189580222,12510
369,0.8578947368421053,0.4789473684210527,0.7919913519129821,12510
370,0.8578947368421053,0.5210526315789473,0.8040128758730711,12510
371,0.8578947368421053,0.5631578947368421,0.816392786066265,12510
372,0.8578947368421053,0.6052631578947368,0.8286157697946902,12510
373,0.8578947368421053,0.6473684210526316,0.8410130288082007,12510
374,0.8578947368421053,0.6894736842105262,0.853301660192244,12510
375,0.8578947368421053,0.731578947368421,0.8655074155392414,12510
376,0.8578947368421053,0.7736842105263158,0.8778922707285653,12510
377,0.8578947368421053,0.8157894736842105,0.8899338012002231,12510
378,0.8578947368421053,0.8578947368421053,0.9024804336768186,12510
379,0.8578947368421053,0.9,0.914722009068017,12510
380,0.9,0.1,0.7114012755575276,12510
381,0.9,0.14210526315789473,0.7208721717730685,12510
382,0.9,0.1842105263157895,0.7305602357051938,12510
383,0.9,0.22631578947368422,0.7400427549856841,12510
384,0.9,0.26842105263157895,0.7496613138600782,12510
385,0.9,0.31052631578947365,0.7593357649374298,12510
386,0.9,0.3526315789473684,0.7691648759834399,12510
387,0.9,0.39473684210526316,0.778706813492275,12510
388,0.9,0.4368421052631579,0.788169567580903,12510
389,0.9,0.4789473684210527,0.7980154540023953,12510
390,0.9,0.5210526315789473,0.8073415882626338,12510
391,0.9,0.5631578947368421,0.8171848585028725,12510
392,0.9,0.6052631578947368,0.8266384812935943,12510
393,0.9,0.6473684210526316,0.8364668039312754,12510
394,0.9,0.6894736842105262,0.8460468825911446,12510
395,0.9,0.731578947368421,0.855747277599525,12510
396,0.9,0.7736842105263158,0.8653356955201795,12510
397,0.9,0.8157894736842105,0.875036239372439,12510
398,0.9,0.8578947368421053,0.8844231184200273,12510
399,0.9,0.9,0.894285156655225,12510
